date,tsp_name,loc,tsq
"April 12, 2018 10:05 PM CT",BayGas Storage,BG-1013,232241
"April 11, 2018 10:05 PM CT",BayGas Storage,BG-1002,-29457
"April 11, 2018 10:05 PM CT",BayGas Storage,BG-1003,5833
"April 11, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"April 11, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 11, 2018 10:05 PM CT",BayGas Storage,BG-1013,239303
"April 10, 2018 10:05 PM CT",BayGas Storage,BG-1002,-58773
"April 10, 2018 10:05 PM CT",BayGas Storage,BG-1003,5833
"April 10, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 10, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 10, 2018 10:05 PM CT",BayGas Storage,BG-1013,194456
"April 9, 2018 10:05 PM CT",BayGas Storage,BG-1002,-82304
"April 9, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"April 9, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 9, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 9, 2018 10:05 PM CT",BayGas Storage,BG-1013,209405
"April 8, 2018 10:05 PM CT",BayGas Storage,BG-1002,-48148
"April 8, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"April 8, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 8, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 8, 2018 10:05 PM CT",BayGas Storage,BG-1013,209405
"April 7, 2018 10:05 PM CT",BayGas Storage,BG-1002,-47182
"April 7, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"April 7, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 7, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 7, 2018 10:05 PM CT",BayGas Storage,BG-1013,209405
"April 6, 2018 10:05 PM CT",BayGas Storage,BG-1002,-30159
"April 6, 2018 10:05 PM CT",BayGas Storage,BG-1003,5833
"April 6, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 6, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 6, 2018 10:05 PM CT",BayGas Storage,BG-1013,214388
"April 5, 2018 10:05 PM CT",BayGas Storage,BG-1002,-27008
"April 5, 2018 10:05 PM CT",BayGas Storage,BG-1003,13333
"April 5, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 5, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 5, 2018 10:05 PM CT",BayGas Storage,BG-1013,209405
"April 4, 2018 10:05 PM CT",BayGas Storage,BG-1002,-67362
"April 4, 2018 10:05 PM CT",BayGas Storage,BG-1003,5833
"April 4, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 4, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 4, 2018 10:05 PM CT",BayGas Storage,BG-1013,208408
"April 3, 2018 10:05 PM CT",BayGas Storage,BG-1002,-57397
"April 3, 2018 10:05 PM CT",BayGas Storage,BG-1003,5833
"April 3, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"April 3, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 3, 2018 10:05 PM CT",BayGas Storage,BG-1013,219719
"April 2, 2018 10:05 PM CT",BayGas Storage,BG-1002,71266
"April 2, 2018 10:05 PM CT",BayGas Storage,BG-1003,5833
"April 2, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 2, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 2, 2018 10:05 PM CT",BayGas Storage,BG-1013,224354
"April 12, 2018 10:58 AM CT",BayGas Storage,BG-1002,52888
"April 12, 2018 10:58 AM CT",BayGas Storage,BG-1003,5833
"April 12, 2018 10:58 AM CT",BayGas Storage,BG-1008,0
"April 12, 2018 10:58 AM CT",BayGas Storage,BG-SCS,48528
"April 12, 2018 10:58 AM CT",BayGas Storage,BG-1013,224354
"April 12, 2018 10:57 AM CT",BayGas Storage,BG-1002,36761
"April 12, 2018 10:57 AM CT",BayGas Storage,BG-1003,28000
"April 12, 2018 10:57 AM CT",BayGas Storage,BG-1008,50000
"April 12, 2018 10:57 AM CT",BayGas Storage,BG-SCS,0
"April 12, 2018 10:57 AM CT",BayGas Storage,BG-1013,251460
"April 12, 2018 10:56 AM CT",BayGas Storage,BG-1002,-15667
"April 12, 2018 10:56 AM CT",BayGas Storage,BG-1003,28000
"April 12, 2018 10:56 AM CT",BayGas Storage,BG-1008,0
"April 12, 2018 10:56 AM CT",BayGas Storage,BG-SCS,0
"April 12, 2018 10:56 AM CT",BayGas Storage,BG-1013,224527
"March 28, 2018 10:05 PM CT",BayGas Storage,BG-1002,797
"March 28, 2018 10:05 PM CT",BayGas Storage,BG-1003,46301
"March 28, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 28, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"March 28, 2018 10:05 PM CT",BayGas Storage,BG-1013,231313
"March 27, 2018 10:05 PM CT",BayGas Storage,BG-1002,-132476
"March 27, 2018 10:05 PM CT",BayGas Storage,BG-1003,24500
"March 27, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 27, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"March 27, 2018 10:05 PM CT",BayGas Storage,BG-1013,204576
"March 26, 2018 10:05 PM CT",BayGas Storage,BG-1002,-107142
"March 26, 2018 10:05 PM CT",BayGas Storage,BG-1003,18100
"March 26, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 26, 2018 10:05 PM CT",BayGas Storage,BG-1013,204576
"March 25, 2018 10:05 PM CT",BayGas Storage,BG-1002,-46246
"March 25, 2018 10:05 PM CT",BayGas Storage,BG-1003,24500
"March 25, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 25, 2018 10:05 PM CT",BayGas Storage,BG-1013,208566
"March 24, 2018 10:05 PM CT",BayGas Storage,BG-1002,9771
"March 24, 2018 10:05 PM CT",BayGas Storage,BG-1003,24500
"March 24, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 24, 2018 10:05 PM CT",BayGas Storage,BG-1013,254009
"March 23, 2018 10:05 PM CT",BayGas Storage,BG-1002,10084
"March 23, 2018 10:05 PM CT",BayGas Storage,BG-1003,24500
"March 23, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 23, 2018 10:05 PM CT",BayGas Storage,BG-1013,194602
"March 22, 2018 10:05 PM CT",BayGas Storage,BG-1002,-5294
"March 22, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"March 22, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 22, 2018 10:05 PM CT",BayGas Storage,BG-1013,183433
"March 21, 2018 10:05 PM CT",BayGas Storage,BG-1002,-36228
"March 21, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"March 21, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 21, 2018 10:05 PM CT",BayGas Storage,BG-1013,128767
"March 20, 2018 10:05 PM CT",BayGas Storage,BG-1002,-91409
"March 20, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"March 20, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 20, 2018 10:05 PM CT",BayGas Storage,BG-1013,134776
"March 19, 2018 10:05 PM CT",BayGas Storage,BG-1002,-202839
"March 19, 2018 10:05 PM CT",BayGas Storage,BG-1003,56677
"March 19, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 19, 2018 10:05 PM CT",BayGas Storage,BG-1013,169701
"March 18, 2018 10:05 PM CT",BayGas Storage,BG-1002,-20731
"March 18, 2018 10:05 PM CT",BayGas Storage,BG-1003,60877
"March 18, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 18, 2018 10:05 PM CT",BayGas Storage,BG-1013,169701
"March 17, 2018 10:05 PM CT",BayGas Storage,BG-1002,107865
"March 17, 2018 10:05 PM CT",BayGas Storage,BG-1003,60676
"March 17, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 17, 2018 10:05 PM CT",BayGas Storage,BG-1013,169701
"March 16, 2018 10:05 PM CT",BayGas Storage,BG-1002,44358
"March 16, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"March 16, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 16, 2018 10:05 PM CT",BayGas Storage,BG-1013,188925
"March 15, 2018 10:05 PM CT",BayGas Storage,BG-1002,68536
"March 15, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"March 15, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 15, 2018 10:05 PM CT",BayGas Storage,BG-1013,166526
"March 14, 2018 10:05 PM CT",BayGas Storage,BG-1002,21961
"March 14, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"March 14, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 14, 2018 10:05 PM CT",BayGas Storage,BG-1013,169631
"March 13, 2018 10:05 PM CT",BayGas Storage,BG-1002,37962
"March 13, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"March 13, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 13, 2018 10:05 PM CT",BayGas Storage,BG-1013,174643
"March 12, 2018 10:05 PM CT",BayGas Storage,BG-1002,23938
"March 12, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"March 12, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 12, 2018 10:05 PM CT",BayGas Storage,BG-1013,159656
"March 11, 2018 10:05 PM CT",BayGas Storage,BG-1002,25992
"March 11, 2018 10:05 PM CT",BayGas Storage,BG-1003,14600
"March 11, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 11, 2018 10:05 PM CT",BayGas Storage,BG-1013,175063
"March 10, 2018 10:05 PM CT",BayGas Storage,BG-1002,129144
"March 10, 2018 10:05 PM CT",BayGas Storage,BG-1003,14600
"March 10, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"March 10, 2018 10:05 PM CT",BayGas Storage,BG-1013,209655
"March 9, 2018 10:05 PM CT",BayGas Storage,BG-1002,39409
"March 9, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"March 9, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 9, 2018 10:05 PM CT",BayGas Storage,BG-1013,224555
"March 8, 2018 10:05 PM CT",BayGas Storage,BG-1002,-30471
"March 8, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"March 8, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 8, 2018 10:05 PM CT",BayGas Storage,BG-1013,254417
"March 7, 2018 10:05 PM CT",BayGas Storage,BG-1002,22223
"March 7, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"March 7, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"March 7, 2018 10:05 PM CT",BayGas Storage,BG-1013,264431
"March 6, 2018 10:05 PM CT",BayGas Storage,BG-1002,19227
"March 6, 2018 10:05 PM CT",BayGas Storage,BG-1003,24500
"March 6, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 6, 2018 10:05 PM CT",BayGas Storage,BG-1013,214506
"March 5, 2018 10:05 PM CT",BayGas Storage,BG-1002,12326
"March 5, 2018 10:05 PM CT",BayGas Storage,BG-1003,34500
"March 5, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 5, 2018 10:05 PM CT",BayGas Storage,BG-1013,236267
"March 4, 2018 10:05 PM CT",BayGas Storage,BG-1002,8489
"March 4, 2018 10:05 PM CT",BayGas Storage,BG-1003,34500
"March 4, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 4, 2018 10:05 PM CT",BayGas Storage,BG-1013,236267
"March 3, 2018 10:05 PM CT",BayGas Storage,BG-1002,3343
"March 3, 2018 10:05 PM CT",BayGas Storage,BG-1003,34500
"March 3, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 3, 2018 10:05 PM CT",BayGas Storage,BG-1013,221413
"March 2, 2018 10:05 PM CT",BayGas Storage,BG-1002,-20491
"March 2, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"March 2, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 2, 2018 10:05 PM CT",BayGas Storage,BG-1013,213110
"March 1, 2018 10:05 PM CT",BayGas Storage,BG-1002,28940
"March 1, 2018 10:05 PM CT",BayGas Storage,BG-1003,27000
"March 1, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"March 1, 2018 10:05 PM CT",BayGas Storage,BG-1013,189875
"February 28, 2018 10:05 PM CT",BayGas Storage,BG-1002,-44384
"February 28, 2018 10:05 PM CT",BayGas Storage,BG-1003,15047
"February 28, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"February 28, 2018 10:05 PM CT",BayGas Storage,BG-1013,177606
"February 27, 2018 10:05 PM CT",BayGas Storage,BG-1002,54018
"February 27, 2018 10:05 PM CT",BayGas Storage,BG-1003,12996
"February 27, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 27, 2018 10:05 PM CT",BayGas Storage,BG-1013,176362
"February 26, 2018 10:05 PM CT",BayGas Storage,BG-1002,-7944
"February 26, 2018 10:05 PM CT",BayGas Storage,BG-1003,396
"February 26, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 26, 2018 10:05 PM CT",BayGas Storage,BG-1013,183151
"February 25, 2018 10:05 PM CT",BayGas Storage,BG-1002,14899
"February 25, 2018 10:05 PM CT",BayGas Storage,BG-1003,7896
"February 25, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 25, 2018 10:05 PM CT",BayGas Storage,BG-1013,183151
"February 24, 2018 10:05 PM CT",BayGas Storage,BG-1002,16615
"February 24, 2018 10:05 PM CT",BayGas Storage,BG-1003,20396
"February 24, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 24, 2018 10:05 PM CT",BayGas Storage,BG-1013,183151
"February 23, 2018 10:05 PM CT",BayGas Storage,BG-1002,6755
"February 23, 2018 10:05 PM CT",BayGas Storage,BG-1003,19025
"February 23, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 23, 2018 10:05 PM CT",BayGas Storage,BG-1013,188385
"February 22, 2018 10:05 PM CT",BayGas Storage,BG-1002,-42546
"February 22, 2018 10:05 PM CT",BayGas Storage,BG-1003,396
"February 22, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 22, 2018 10:05 PM CT",BayGas Storage,BG-1013,164676
"February 21, 2018 10:05 PM CT",BayGas Storage,BG-1002,-28716
"February 21, 2018 10:05 PM CT",BayGas Storage,BG-1003,1396
"February 21, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 21, 2018 10:05 PM CT",BayGas Storage,BG-1013,182551
"February 20, 2018 10:05 PM CT",BayGas Storage,BG-1002,-32344
"February 20, 2018 10:05 PM CT",BayGas Storage,BG-1003,1904
"February 20, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 20, 2018 10:05 PM CT",BayGas Storage,BG-1013,207569
"February 19, 2018 10:05 PM CT",BayGas Storage,BG-1002,-9398
"February 19, 2018 10:05 PM CT",BayGas Storage,BG-1003,396
"February 19, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 19, 2018 10:05 PM CT",BayGas Storage,BG-1013,207569
"February 18, 2018 10:05 PM CT",BayGas Storage,BG-1002,4560
"February 18, 2018 10:05 PM CT",BayGas Storage,BG-1003,15396
"February 18, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 18, 2018 10:05 PM CT",BayGas Storage,BG-1013,207569
"February 17, 2018 10:05 PM CT",BayGas Storage,BG-1002,4560
"February 17, 2018 10:05 PM CT",BayGas Storage,BG-1003,16731
"February 17, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 17, 2018 10:05 PM CT",BayGas Storage,BG-1013,207569
"February 16, 2018 10:05 PM CT",BayGas Storage,BG-1002,17620
"February 16, 2018 10:05 PM CT",BayGas Storage,BG-1003,23396
"February 16, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 16, 2018 10:05 PM CT",BayGas Storage,BG-1013,240947
"February 15, 2018 10:05 PM CT",BayGas Storage,BG-1002,-48954
"February 15, 2018 10:05 PM CT",BayGas Storage,BG-1003,396
"February 15, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 15, 2018 10:05 PM CT",BayGas Storage,BG-1013,265499
"February 14, 2018 10:05 PM CT",BayGas Storage,BG-1002,-14666
"February 14, 2018 10:05 PM CT",BayGas Storage,BG-1003,396
"February 14, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 14, 2018 10:05 PM CT",BayGas Storage,BG-1013,214576
"February 13, 2018 10:05 PM CT",BayGas Storage,BG-1002,-112053
"February 13, 2018 10:05 PM CT",BayGas Storage,BG-1003,396
"February 13, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 13, 2018 10:05 PM CT",BayGas Storage,BG-1013,214576
"February 12, 2018 10:05 PM CT",BayGas Storage,BG-1002,-123841
"February 12, 2018 10:05 PM CT",BayGas Storage,BG-1003,25396
"February 12, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 12, 2018 10:05 PM CT",BayGas Storage,BG-1013,214575
"February 11, 2018 10:05 PM CT",BayGas Storage,BG-1002,-75086
"February 11, 2018 10:05 PM CT",BayGas Storage,BG-1003,25396
"February 11, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 11, 2018 10:05 PM CT",BayGas Storage,BG-1013,214576
"February 10, 2018 10:05 PM CT",BayGas Storage,BG-1002,-64386
"February 10, 2018 10:05 PM CT",BayGas Storage,BG-1003,25396
"February 10, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 10, 2018 10:05 PM CT",BayGas Storage,BG-1013,214576
"February 9, 2018 10:05 PM CT",BayGas Storage,BG-1002,-37614
"February 9, 2018 10:05 PM CT",BayGas Storage,BG-1003,396
"February 9, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 9, 2018 10:05 PM CT",BayGas Storage,BG-1013,214576
"February 8, 2018 10:05 PM CT",BayGas Storage,BG-1002,-117471
"February 8, 2018 10:05 PM CT",BayGas Storage,BG-1003,25396
"February 8, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 8, 2018 10:05 PM CT",BayGas Storage,BG-1013,252961
"February 7, 2018 10:05 PM CT",BayGas Storage,BG-1002,-345
"February 7, 2018 10:05 PM CT",BayGas Storage,BG-1003,396
"February 7, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 7, 2018 10:05 PM CT",BayGas Storage,BG-1013,219493
"February 6, 2018 10:05 PM CT",BayGas Storage,BG-1002,15555
"February 6, 2018 10:05 PM CT",BayGas Storage,BG-1003,396
"February 6, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 6, 2018 10:05 PM CT",BayGas Storage,BG-1013,224480
"February 5, 2018 10:05 PM CT",BayGas Storage,BG-1002,45329
"February 5, 2018 10:05 PM CT",BayGas Storage,BG-1003,25396
"February 5, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 5, 2018 10:05 PM CT",BayGas Storage,BG-1013,199589
"February 4, 2018 10:05 PM CT",BayGas Storage,BG-1002,40329
"February 4, 2018 10:05 PM CT",BayGas Storage,BG-1003,25396
"February 4, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"February 4, 2018 10:05 PM CT",BayGas Storage,BG-1013,199589
"February 3, 2018 10:05 PM CT",BayGas Storage,BG-1002,40329
"February 3, 2018 10:05 PM CT",BayGas Storage,BG-1003,25396
"February 3, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"February 3, 2018 10:05 PM CT",BayGas Storage,BG-1013,199589
"February 2, 2018 10:05 PM CT",BayGas Storage,BG-1002,-42103
"February 2, 2018 10:05 PM CT",BayGas Storage,BG-1003,36704
"February 2, 2018 10:05 PM CT",BayGas Storage,BG-1008,20000
"February 2, 2018 10:05 PM CT",BayGas Storage,BG-1013,214551
"February 1, 2018 10:05 PM CT",BayGas Storage,BG-1002,8348
"February 1, 2018 10:05 PM CT",BayGas Storage,BG-1003,50081
"February 1, 2018 10:05 PM CT",BayGas Storage,BG-1008,49040
"February 1, 2018 10:05 PM CT",BayGas Storage,BG-1013,292426
"January 31, 2018 10:05 PM CT",BayGas Storage,BG-1002,-5167
"January 31, 2018 10:05 PM CT",BayGas Storage,BG-1003,26629
"January 31, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"January 31, 2018 10:05 PM CT",BayGas Storage,BG-1013,217540
"January 30, 2018 10:05 PM CT",BayGas Storage,BG-1002,-126944
"January 30, 2018 10:05 PM CT",BayGas Storage,BG-1003,0
"January 30, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"January 30, 2018 10:05 PM CT",BayGas Storage,BG-1013,237786
"January 29, 2018 10:05 PM CT",BayGas Storage,BG-1002,40234
"January 29, 2018 10:05 PM CT",BayGas Storage,BG-1003,114500
"January 29, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"January 29, 2018 10:05 PM CT",BayGas Storage,BG-1013,320096
"January 28, 2018 10:05 PM CT",BayGas Storage,BG-1002,127561
"January 28, 2018 10:05 PM CT",BayGas Storage,BG-1003,114500
"January 28, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"January 28, 2018 10:05 PM CT",BayGas Storage,BG-1013,320095
"January 27, 2018 10:05 PM CT",BayGas Storage,BG-1002,127559
"January 27, 2018 10:05 PM CT",BayGas Storage,BG-1003,114500
"January 27, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"January 27, 2018 10:05 PM CT",BayGas Storage,BG-1013,370096
"January 26, 2018 10:05 PM CT",BayGas Storage,BG-1002,108761
"January 26, 2018 10:05 PM CT",BayGas Storage,BG-1003,134775
"January 26, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"January 26, 2018 10:05 PM CT",BayGas Storage,BG-1013,350003
"January 25, 2018 10:05 PM CT",BayGas Storage,BG-1002,186480
"January 25, 2018 10:05 PM CT",BayGas Storage,BG-1003,92500
"January 25, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"January 25, 2018 10:05 PM CT",BayGas Storage,BG-1013,278185
"January 24, 2018 10:05 PM CT",BayGas Storage,BG-1002,175614
"January 24, 2018 10:05 PM CT",BayGas Storage,BG-1003,59750
"January 24, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"January 24, 2018 10:05 PM CT",BayGas Storage,BG-1013,348372
"January 23, 2018 10:05 PM CT",BayGas Storage,BG-1002,55447
"January 23, 2018 10:05 PM CT",BayGas Storage,BG-1003,133030
"January 23, 2018 10:05 PM CT",BayGas Storage,BG-1008,10500
"January 23, 2018 10:05 PM CT",BayGas Storage,BG-1013,304197
"January 22, 2018 10:05 PM CT",BayGas Storage,BG-1002,35437
"January 22, 2018 10:05 PM CT",BayGas Storage,BG-1003,128024
"January 22, 2018 10:05 PM CT",BayGas Storage,BG-1008,19000
"January 22, 2018 10:05 PM CT",BayGas Storage,BG-1013,334931
"January 21, 2018 10:05 PM CT",BayGas Storage,BG-1002,11630
"January 21, 2018 10:05 PM CT",BayGas Storage,BG-1003,128632
"January 21, 2018 10:05 PM CT",BayGas Storage,BG-1008,6671
"January 21, 2018 10:05 PM CT",BayGas Storage,BG-1013,330681
"January 20, 2018 10:05 PM CT",BayGas Storage,BG-1002,25728
"January 20, 2018 10:05 PM CT",BayGas Storage,BG-1003,118092
"January 20, 2018 10:05 PM CT",BayGas Storage,BG-1008,49000
"January 20, 2018 10:05 PM CT",BayGas Storage,BG-1013,350430
"January 19, 2018 10:05 PM CT",BayGas Storage,BG-1002,-253099
"January 19, 2018 10:05 PM CT",BayGas Storage,BG-1003,0
"January 19, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"January 19, 2018 10:05 PM CT",BayGas Storage,BG-1013,225166
"January 18, 2018 10:05 PM CT",BayGas Storage,BG-1002,-574125
"January 18, 2018 10:05 PM CT",BayGas Storage,BG-1003,-197
"January 18, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"January 18, 2018 10:05 PM CT",BayGas Storage,BG-1013,88721
"January 17, 2018 10:05 PM CT",BayGas Storage,BG-1002,-767656
"January 17, 2018 10:05 PM CT",BayGas Storage,BG-1003,-30319
"January 17, 2018 10:05 PM CT",BayGas Storage,BG-1008,-40000
"January 17, 2018 10:05 PM CT",BayGas Storage,BG-1013,171653
"January 16, 2018 10:05 PM CT",BayGas Storage,BG-1002,-129109
"January 16, 2018 10:05 PM CT",BayGas Storage,BG-1003,-7327
"January 16, 2018 10:05 PM CT",BayGas Storage,BG-1008,-40000
"January 16, 2018 10:05 PM CT",BayGas Storage,BG-1013,233314
"January 15, 2018 10:05 PM CT",BayGas Storage,BG-1002,-114307
"January 15, 2018 10:05 PM CT",BayGas Storage,BG-1003,0
"January 15, 2018 10:05 PM CT",BayGas Storage,BG-1008,-40000
"January 15, 2018 10:05 PM CT",BayGas Storage,BG-1013,230899
"January 14, 2018 10:05 PM CT",BayGas Storage,BG-1002,-117044
"January 14, 2018 10:05 PM CT",BayGas Storage,BG-1003,0
"January 14, 2018 10:05 PM CT",BayGas Storage,BG-1008,-40000
"January 14, 2018 10:05 PM CT",BayGas Storage,BG-1013,268226
"January 13, 2018 10:05 PM CT",BayGas Storage,BG-1002,-109670
"January 13, 2018 10:05 PM CT",BayGas Storage,BG-1003,0
"January 13, 2018 10:05 PM CT",BayGas Storage,BG-1008,-25000
"January 13, 2018 10:05 PM CT",BayGas Storage,BG-1013,268226
"January 12, 2018 10:05 PM CT",BayGas Storage,BG-1002,79083
"January 12, 2018 10:05 PM CT",BayGas Storage,BG-1003,42500
"January 12, 2018 10:05 PM CT",BayGas Storage,BG-1008,44492
"January 12, 2018 10:05 PM CT",BayGas Storage,BG-1013,333434
"January 11, 2018 10:05 PM CT",BayGas Storage,BG-1002,150056
"January 11, 2018 10:05 PM CT",BayGas Storage,BG-1003,5713
"January 11, 2018 10:05 PM CT",BayGas Storage,BG-1008,49691
"January 11, 2018 10:05 PM CT",BayGas Storage,BG-1013,283435
"January 10, 2018 10:05 PM CT",BayGas Storage,BG-1002,171241
"January 10, 2018 10:05 PM CT",BayGas Storage,BG-1003,52017
"January 10, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"January 10, 2018 10:05 PM CT",BayGas Storage,BG-1013,337305
"January 9, 2018 10:05 PM CT",BayGas Storage,BG-1002,160856
"January 9, 2018 10:05 PM CT",BayGas Storage,BG-1003,40000
"January 9, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"January 9, 2018 10:05 PM CT",BayGas Storage,BG-1013,294551
"January 8, 2018 10:05 PM CT",BayGas Storage,BG-1002,103760
"January 8, 2018 10:05 PM CT",BayGas Storage,BG-1003,28000
"January 8, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
